State,Latitude,Longitude,County/Parish,Health Inspection Rating
IL,38.5275,-89.987,St. Clair,1.0
IL,38.5321,-89.137,Marion,3.5
IL,38.534,-89.699,Clinton,4.0
IL,38.5441,-89.985,St. Clair,2.0
IL,38.5489,-90.02,St. Clair,5.0
IL,38.5515,-90.149,St. Clair,1.0
IL,38.5623,-90.174,St. Clair,2.0
IL,38.6067,-89.813,St. Clair,2.0
IL,38.6071,-89.601,Clinton,3.0
IL,38.6075,-89.52,Clinton,5.0
IL,38.6141,-89.364,Clinton,3.0
IL,38.6156,-89.815,St. Clair,1.0
IL,38.6203,-89.051,Marion,1.0
IL,38.6341,-90.036,St. Clair,1.0
IL,38.6364,-88.959,Marion,2.0
IL,38.6421,-88.943,Marion,5.0
IL,38.6729,-89.996,Madison,1.0
IL,38.6766,-88.478,Clay,3.0
IL,38.6788,-88.49,Clay,4.0
IL,38.7109,-87.758,Lawrence,4.0
IL,38.7118,-89.96,Madison,1.0
IL,38.7263,-89.673,Madison,3.0
IL,38.7284,-90.134,Madison,2.0
IL,38.7299,-90.101,Madison,2.0
IL,38.7373,-88.076,Richland,3.0
IL,38.738,-89.94,Madison,3.0
IL,38.7459,-88.08,Richland,3.0
IL,38.7721,-89.947,Madison,4.0
IL,38.7743,-89.988,Madison,5.0
IL,38.7872,-89.972,Madison,1.0
IL,38.7964,-89.972,Madison,1.0
IL,38.7966,-89.937,Madison,2.0
IL,38.869,-90.089,Madison,2.0
IL,38.8761,-89.408,Bond,3.0
IL,38.8873,-89.732,Madison,3.0
IL,38.8892,-90.128,Madison,1.0
IL,38.891,-89.727,Madison,4.0
IL,38.9034,-90.158,Madison,3.0
IL,38.9257,-90.151,Madison,2.0
IL,38.9575,-89.11,Fayette,2.0
IL,38.9617,-90.218,Madison,1.0
IL,38.9706,-89.099,Fayette,5.0
IL,38.989,-88.151,Jasper,2.0
IL,38.9951,-87.905,Crawford,3.0
IL,39.015,-87.733,Crawford,4.0
IL,39.0161,-89.789,Macoupin,4.0
IL,39.0248,-88.846,Fayette,5.0
IL,39.044,-90.141,Jersey,2.0
IL,39.0538,-88.752,Effingham,5.0
IL,39.0894,-89.487,Montgomery,4.0
IL,39.1091,-89.816,Macoupin,5.0
IL,39.1092,-90.319,Jersey,1.0
IL,39.1124,-90.328,Jersey,1.0
IL,39.125,-88.564,Effingham,2.0
IL,39.1275,-88.552,Effingham,2.0
IL,39.1282,-90.333,Jersey,4.0
IL,39.1365,-88.557,Effingham,4.0
IL,39.1533,-89.479,Montgomery,1.0
IL,39.1585,-90.625,Calhoun,3.0
IL,39.1695,-89.644,Montgomery,4.0
IL,39.1791,-89.644,Montgomery,5.0
IL,39.2519,-88.157,Cumberland,4.0
IL,39.2881,-89.886,Macoupin,2.0
IL,39.2888,-89.878,Macoupin,3.0
IL,39.2933,-89.874,Macoupin,4.0
IL,39.3003,-89.275,Montgomery,2.0
IL,39.3003,-87.989,Clark,2.0
IL,39.3027,-87.997,Clark,3.0
IL,39.3202,-88.456,Cumberland,2.0
IL,39.3807,-89.087,Christian,1.0
IL,39.3863,-89.081,Christian,5.0
IL,39.3915,-87.702,Clark,3.0
IL,39.4083,-88.799,Shelby,2.0
IL,39.42,-88.8,Shelby,4.0
IL,39.4384,-90.416,Greene,2.0
IL,39.4621,-88.364,Coles,1.0
IL,39.4688,-88.369,Coles,1.0
IL,39.48,-88.349,Coles,2.0
IL,39.4938,-88.164,Coles,2.0
IL,39.4975,-89.776,Macoupin,3.0
IL,39.5446,-89.311,Christian,2.0
IL,39.5506,-90.48,Scott,4.0
IL,39.5562,-89.278,Christian,4.0
IL,39.5844,-88.607,Moultrie,4.0
IL,39.5915,-88.14,Coles,1.0
IL,39.5949,-89.744,Sangamon,1.0
IL,39.6014,-90.814,Pike,1.0
IL,39.6028,-88.594,Moultrie,1.0
IL,39.6067,-90.787,Pike,4.0
IL,39.6139,-87.68,Edgar,2.0
IL,39.6201,-89.018,Shelby,1.0
IL,39.6257,-87.695,Edgar,1.0
IL,39.6771,-88.303,Douglas,2.0
IL,39.6908,-91.033,Pike,3.0
IL,39.7115,-88.477,Douglas,3.0
IL,39.7306,-90.241,Morgan,2.0
IL,39.7453,-90.259,Morgan,3.0
IL,39.7453,-90.245,Morgan,4.0
IL,39.7458,-90.234,Morgan,1.0
IL,39.7709,-89.732,Sangamon,4.0
IL,39.7723,-89.632,Sangamon,1.0
IL,39.7838,-88.875,Macon,2.0
IL,39.7843,-88.283,Douglas,1.0
IL,39.7867,-89.714,Sangamon,4.0
IL,39.7935,-87.979,Douglas,2.0
IL,39.8011,-89.713,Sangamon,2.0
IL,39.8014,-89.69,Sangamon,2.0
IL,39.8072,-87.681,Edgar,1.0
IL,39.8076,-89.663,Sangamon,3.0
IL,39.815,-88.956,Macon,1.0
IL,39.8219,-88.977,Macon,1.0
IL,39.8419,-89.001,Macon,1.0
IL,39.8694,-88.961,Macon,1.0
IL,39.8696,-88.964,Macon,1.0
IL,39.8947,-89.601,Sangamon,4.0
IL,39.9135,-91.382,Adams,3.0
IL,39.9212,-88.963,Macon,4.0
IL,39.9226,-91.409,Adams,1.0
IL,39.9263,-88.575,Piatt,2.0
IL,39.9313,-91.38,Adams,5.0
IL,39.9474,-90.206,Cass,5.0
IL,39.9488,-91.4,Adams,4.0
IL,39.9893,-89.826,Menard,3.0
IL,39.9922,-90.769,Brown,4.0
IL,40.0,-90.426,Cass,4.0
IL,40.02,-89.282,Logan,5.0
IL,40.0354,-88.57,Piatt,1.0
IL,40.0376,-91.064,Adams,3.0
IL,40.0733,-88.254,Champaign,1.0
IL,40.0837,-88.208,Champaign,4.0
IL,40.1066,-91.028,Adams,5.0
IL,40.1066,-88.284,Champaign,1.0
IL,40.1191,-90.558,Schuyler,3.0
IL,40.1255,-87.656,Vermilion,2.0
IL,40.1372,-87.645,Vermilion,2.0
IL,40.1447,-88.971,De Witt,1.0
IL,40.1542,-89.392,Logan,3.0
IL,40.1544,-87.605,Vermilion,1.0
IL,40.164,-89.342,Logan,2.0
IL,40.1772,-87.62,Vermilion,3.0
IL,40.2064,-89.679,Mason,4.0
IL,40.2469,-88.65,De Witt,1.0
IL,40.3056,-90.053,Mason,2.0
IL,40.3078,-88.02,Champaign,2.0
IL,40.4444,-89.012,Mc Lean,3.0
IL,40.446,-90.661,Mc Donough,4.0
IL,40.4478,-90.676,Mc Donough,1.0
IL,40.4479,-90.662,Mc Donough,4.0
IL,40.4479,-90.655,Mc Donough,5.0
IL,40.4527,-88.094,Ford,3.0
IL,40.4569,-88.368,Ford,2.0
IL,40.4591,-88.084,Ford,2.0
IL,40.4598,-88.993,Mc Lean,1.0
IL,40.4666,-88.962,Mc Lean,3.0
IL,40.4711,-87.688,Vermilion,3.0
IL,40.4788,-88.368,Ford,3.0
IL,40.4869,-88.985,Mc Lean,1.0
IL,40.4884,-90.192,Fulton,4.0
IL,40.4924,-89.006,Mc Lean,1.0
IL,40.5066,-88.986,Mc Lean,1.0
IL,40.5148,-89.002,Mc Lean,1.0
IL,40.5226,-88.995,Mc Lean,2.0
IL,40.5401,-89.629,Tazewell,3.0
IL,40.5533,-90.04,Fulton,5.0
IL,40.5543,-90.034,Fulton,2.0
IL,40.5556,-89.609,Tazewell,2.0
IL,40.5608,-90.005,Fulton,4.0
IL,40.5725,-89.621,Tazewell,1.0
IL,40.5906,-89.47,Tazewell,1.0
IL,40.5929,-90.035,Fulton,3.0
IL,40.5979,-89.453,Tazewell,4.0
IL,40.6065,-90.502,Mc Donough,2.0
IL,40.6678,-90.655,Warren,2.0
IL,40.6786,-89.536,Tazewell,1.0
IL,40.6899,-90.006,Fulton,4.0
IL,40.7039,-89.521,Tazewell,4.0
IL,40.7046,-89.527,Tazewell,2.0
IL,40.7092,-89.423,Tazewell,1.0
IL,40.7192,-89.318,Woodford,5.0
IL,40.7295,-89.273,Woodford,1.0
IL,40.7306,-89.644,Peoria,1.0
IL,40.7308,-89.644,Peoria,2.0
IL,40.732,-89.644,Peoria,1.0
IL,40.7342,-89.008,Woodford,5.0
IL,40.7409,-89.004,Woodford,2.756637168141593
IL,40.7419,-90.913,Henderson,5.0
IL,40.7448,-89.598,Peoria,5.0
IL,40.7472,-87.996,Iroquois,2.0
IL,40.753,-88.512,Livingston,4.0
IL,40.7533,-88.183,Ford,1.0
IL,40.7537,-89.59,Peoria,3.0
IL,40.7553,-89.563,Peoria,1.0
IL,40.758,-89.569,Peoria,2.756637168141593
IL,40.7616,-89.616,Peoria,1.0
IL,40.7655,-87.733,Iroquois,4.0
IL,40.7703,-89.573,Peoria,5.0
IL,40.772,-89.676,Peoria,2.0
IL,40.7842,-87.725,Iroquois,1.0
IL,40.7922,-89.35,Woodford,5.0
IL,40.7948,-89.21,Woodford,5.0
IL,40.8241,-87.982,Iroquois,4.0
IL,40.8633,-88.91,Livingston,1.0
IL,40.8661,-88.676,Livingston,3.0
IL,40.8692,-88.63,Livingston,3.0
IL,40.8795,-88.627,Livingston,4.0
IL,40.9043,-89.497,Peoria,3.0
IL,40.9121,-90.659,Warren,2.0
IL,40.9175,-90.285,Knox,4.0
IL,40.9326,-87.935,Iroquois,2.0
IL,40.9548,-90.366,Knox,2.0
IL,40.9596,-90.388,Knox,1.0
IL,40.9721,-90.393,Knox,5.0
IL,40.9766,-90.366,Knox,2.0
IL,40.977,-90.364,Knox,4.0
IL,41.0112,-89.134,Marshall,3.0
IL,41.0283,-89.41,Marshall,4.0
IL,41.0941,-88.424,Livingston,5.0
IL,41.0965,-89.88,Stark,2.0
IL,41.1135,-89.362,Marshall,3.0
IL,41.121,-88.812,La Salle,4.0
IL,41.1243,-87.887,Kankakee,3.0
IL,41.1256,-87.877,Kankakee,3.0
IL,41.1308,-87.869,Kankakee,2.0
IL,41.14,-88.844,La Salle,1.0
IL,41.1516,-87.851,Kankakee,2.0
IL,41.154,-87.895,Kankakee,4.0
IL,41.1549,-87.66,Kankakee,2.0
IL,41.2027,-90.754,Mercer,2.5
IL,41.2296,-89.916,Henry,1.0
IL,41.2332,-89.944,Henry,1.0
IL,41.2981,-88.149,Will,1.0
IL,41.3287,-88.718,La Salle,1.0
IL,41.3316,-88.844,La Salle,3.0
IL,41.332,-88.895,La Salle,3.0
IL,41.3355,-88.83,La Salle,4.0
IL,41.3386,-89.198,Bureau,1.0
IL,41.3402,-89.122,La Salle,3.0
IL,41.3491,-89.121,La Salle,5.0
IL,41.3553,-87.621,Will,3.0
IL,41.3675,-88.448,Grundy,3.0
IL,41.3683,-89.45,Bureau,3.0
IL,41.377,-89.451,Bureau,4.0
IL,41.3788,-88.439,Grundy,2.0
IL,41.4452,-90.151,Henry,4.0
IL,41.4575,-87.582,Will,3.0
IL,41.4576,-90.163,Henry,4.0
IL,41.4602,-90.158,Henry,5.0
IL,41.4735,-87.732,Cook,2.0
IL,41.4783,-90.44,Rock Island,4.0
IL,41.4845,-90.567,Rock Island,4.0
IL,41.4874,-90.456,Rock Island,1.0
IL,41.4904,-90.58,Rock Island,4.0
IL,41.4916,-87.641,Cook,2.0
IL,41.4969,-90.526,Rock Island,2.0
IL,41.497,-90.421,Rock Island,2.0
IL,41.5002,-90.452,Rock Island,2.0
IL,41.5009,-90.416,Rock Island,4.0
IL,41.5013,-87.664,Cook,2.756637168141593
IL,41.503,-90.557,Rock Island,1.0
IL,41.5062,-87.723,Cook,2.0
IL,41.5063,-88.071,Will,4.0
IL,41.5136,-87.799,Will,2.0
IL,41.5151,-88.135,Will,4.0
IL,41.5249,-87.654,Cook,2.0
IL,41.525,-88.138,Will,3.0
IL,41.5255,-88.132,Will,1.0
IL,41.5269,-88.125,Will,2.0
IL,41.536,-88.207,Will,4.0
IL,41.5388,-87.597,Cook,1.0
IL,41.539,-88.055,Will,3.0
IL,41.5436,-87.636,Cook,2.0
IL,41.5536,-89.109,La Salle,4.0
IL,41.5542,-89.598,Bureau,5.0
IL,41.5567,-87.873,Cook,3.0
IL,41.5586,-87.733,Cook,1.0
IL,41.5672,-87.64,Cook,2.0
IL,41.5717,-87.696,Cook,2.0
IL,41.5772,-88.152,Will,1.0
IL,41.5772,-87.556,Cook,2.0
IL,41.5865,-87.565,Cook,3.0
IL,41.5927,-87.855,Cook,2.0
IL,41.5997,-87.61,Cook,1.0
IL,41.6045,-87.615,Cook,2.0
IL,41.6063,-87.662,Cook,1.0
IL,41.6153,-88.197,Will,4.0
IL,41.6155,-87.578,Cook,2.0
IL,41.6251,-87.851,Cook,3.0
IL,41.6259,-87.701,Cook,2.0
IL,41.6287,-87.924,Will,4.0
IL,41.6318,-87.555,Cook,2.0
IL,41.6345,-87.581,Cook,2.0
IL,41.6498,-87.758,Cook,2.0
IL,41.6502,-88.622,De Kalb,2.0
IL,41.6549,-88.611,De Kalb,1.0
IL,41.6553,-87.738,Cook,2.0
IL,41.6575,-87.758,Cook,2.0
IL,41.658,-88.451,Kendall,2.0
IL,41.6637,-87.971,Cook,3.0
IL,41.6637,-87.778,Cook,4.0
IL,41.6669,-87.913,Cook,2.0
IL,41.6706,-89.923,Whiteside,2.0
IL,41.675,-87.813,Cook,3.0
IL,41.6756,-87.815,Cook,3.0
IL,41.6781,-89.94,Whiteside,2.0
IL,41.6787,-88.346,Kendall,4.0
IL,41.6795,-87.973,Cook,4.0
IL,41.6804,-88.083,Will,3.0
IL,41.6861,-87.679,Cook,1.0
IL,41.6871,-87.679,Cook,3.0
IL,41.6954,-87.642,Cook,1.0
IL,41.6994,-87.796,Cook,1.0
IL,41.7017,-87.817,Cook,2.0
IL,41.7048,-87.787,Cook,3.0
IL,41.7091,-87.701,Cook,2.0
IL,41.7133,-87.714,Cook,4.0
IL,41.7185,-87.768,Cook,1.0
IL,41.7196,-87.777,Cook,1.0
IL,41.7214,-87.78,Cook,2.0
IL,41.7214,-87.648,Cook,1.0
IL,41.7221,-87.731,Cook,3.0
IL,41.7229,-87.818,Cook,2.0
IL,41.7343,-87.755,Cook,1.0
IL,41.7353,-87.696,Cook,1.0
IL,41.7361,-87.799,Cook,2.0
IL,41.7373,-88.269,Kane,3.0
IL,41.7374,-88.27,Kane,4.0
IL,41.7439,-88.124,Du Page,2.0
IL,41.7443,-87.8,Cook,3.0
IL,41.7483,-87.683,Cook,1.0
IL,41.7488,-87.763,Cook,2.0
IL,41.751,-88.317,Kane,4.0
IL,41.7593,-87.56,Cook,1.0
IL,41.7611,-88.22,Du Page,4.0
IL,41.7615,-87.935,Du Page,3.0
IL,41.7624,-88.34,Kane,4.0
IL,41.763,-88.152,Du Page,2.0
IL,41.7645,-87.929,Du Page,4.0
IL,41.7652,-88.374,Kane,2.0
IL,41.7663,-87.566,Cook,1.0
IL,41.7666,-87.992,Du Page,4.0
IL,41.768,-88.877,De Kalb,2.0
IL,41.768,-87.892,Cook,2.0
IL,41.7691,-87.631,Cook,1.0
IL,41.7691,-87.63,Cook,2.0
IL,41.77,-87.974,Du Page,1.0
IL,41.7796,-89.67,Whiteside,4.0
IL,41.7823,-87.975,Du Page,4.0
IL,41.7835,-87.791,Cook,4.0
IL,41.7838,-87.593,Cook,1.0
IL,41.7842,-88.185,Du Page,4.0
IL,41.7842,-88.183,Du Page,2.0
IL,41.7885,-88.086,Du Page,4.0
IL,41.7887,-88.155,Du Page,4.0
IL,41.7888,-88.325,Kane,4.0
IL,41.7893,-88.282,Kane,3.0
IL,41.7938,-87.58,Cook,2.5
IL,41.7952,-87.743,Cook,1.0
IL,41.7964,-88.11,Du Page,4.0
IL,41.7975,-88.193,Du Page,4.0
IL,41.7983,-88.325,Kane,4.0
IL,41.8031,-89.957,Whiteside,4.0
IL,41.8034,-87.889,Cook,4.0
IL,41.8063,-87.684,Cook,1.0
IL,41.8079,-87.864,Cook,3.0
IL,41.8087,-89.704,Whiteside,3.0
IL,41.8088,-89.697,Whiteside,4.0
IL,41.8104,-87.96,Du Page,2.0
IL,41.8122,-87.94,Du Page,2.0
IL,41.8125,-89.954,Whiteside,2.0
IL,41.8128,-88.204,Du Page,5.0
IL,41.8132,-87.604,Cook,1.0
IL,41.815,-88.312,Kane,1.0
IL,41.8163,-87.625,Cook,1.0
IL,41.8209,-89.679,Whiteside,4.0
IL,41.8209,-87.87,Cook,4.0
IL,41.8244,-88.015,Du Page,1.0
IL,41.8266,-87.803,Cook,2.0
IL,41.827,-87.873,Cook,3.0
IL,41.8328,-87.777,Cook,2.0
IL,41.8328,-87.623,Cook,2.0
IL,41.8329,-87.622,Cook,1.0
IL,41.8333,-89.47,Lee,4.0
IL,41.8345,-87.623,Cook,1.0
IL,41.8352,-87.84,Cook,4.0
IL,41.8377,-87.901,Cook,2.0
IL,41.8409,-88.026,Du Page,4.0
IL,41.8409,-87.694,Cook,1.0
IL,41.8465,-89.303,Lee,4.0
IL,41.8465,-88.026,Du Page,3.0
IL,41.8483,-87.972,Du Page,3.0
IL,41.8494,-87.717,Cook,2.0
IL,41.851,-87.77,Cook,2.756637168141593
IL,41.8518,-89.485,Lee,5.0
IL,41.8587,-87.626,Cook,2.0
IL,41.8616,-88.143,Du Page,4.0
IL,41.862,-88.314,Kane,4.0
IL,41.8637,-87.953,Du Page,3.0
IL,41.8641,-88.318,Kane,4.0
IL,41.8641,-87.89,Cook,2.0
IL,41.8642,-88.142,Du Page,4.0
IL,41.8646,-87.824,Cook,1.0
IL,41.8673,-87.939,Du Page,5.0
IL,41.8675,-88.125,Du Page,3.0
IL,41.8697,-88.15,Du Page,4.0
IL,41.8704,-87.774,Cook,1.0
IL,41.8706,-88.205,Du Page,2.0
IL,41.8726,-87.896,Cook,2.0
IL,41.8767,-87.754,Cook,1.0
IL,41.8821,-87.772,Cook,1.0
IL,41.8873,-88.31,Kane,3.0
IL,41.8875,-88.283,Kane,3.0
IL,41.8912,-87.805,Cook,2.0
IL,41.8918,-87.776,Cook,4.0
IL,41.8975,-87.627,Cook,5.0
IL,41.9006,-87.631,Cook,3.0
IL,41.9041,-88.133,Du Page,3.0
IL,41.9066,-87.697,Cook,1.0
IL,41.9082,-87.848,Cook,5.0
IL,41.909,-87.799,Cook,1.0
IL,41.9093,-87.682,Cook,4.0
IL,41.9112,-87.936,Du Page,3.0
IL,41.9123,-88.19,Du Page,1.0
IL,41.9162,-88.757,De Kalb,2.0
IL,41.9173,-87.904,Cook,4.0
IL,41.9226,-87.707,Cook,2.0
IL,41.9238,-87.661,Cook,4.0
IL,41.9243,-88.308,Kane,3.0
IL,41.925,-87.766,Cook,3.0
IL,41.9252,-87.663,Cook,2.0
IL,41.9262,-87.82,Cook,1.0
IL,41.9267,-88.284,Kane,2.0
IL,41.9281,-89.064,Ogle,2.0
IL,41.9282,-87.94,Du Page,1.0
IL,41.9305,-89.055,Ogle,1.0
IL,41.9315,-87.642,Cook,2.0
IL,41.9317,-87.803,Cook,2.0
IL,41.9327,-87.648,Cook,2.0
IL,41.9337,-89.175,Ogle,3.0
IL,41.9366,-87.642,Cook,3.0
IL,41.939,-88.101,Du Page,2.0
IL,41.9391,-87.728,Cook,4.0
IL,41.9424,-88.066,Du Page,3.0
IL,41.9459,-87.768,Cook,3.0
IL,41.9479,-87.938,Du Page,2.0
IL,41.9503,-87.698,Cook,2.0
IL,41.955,-88.081,Du Page,2.0
IL,41.9554,-88.773,De Kalb,2.0
IL,41.9585,-87.779,Cook,1.0
IL,41.9601,-87.729,Cook,2.0
IL,41.9618,-88.012,Du Page,1.0
IL,41.9619,-87.647,Cook,1.0
IL,41.9642,-88.727,De Kalb,5.0
IL,41.9642,-87.664,Cook,2.0
IL,41.9657,-87.66,Cook,3.0
IL,41.9672,-88.726,De Kalb,1.0
IL,41.9692,-87.65,Cook,2.0
IL,41.9702,-87.715,Cook,2.0
IL,41.9719,-87.656,Cook,2.0
IL,41.9733,-87.653,Cook,4.0
IL,41.9736,-87.728,Cook,2.0
IL,41.975,-87.825,Cook,4.0
IL,41.9756,-87.726,Cook,3.0
IL,41.9758,-87.7,Cook,1.0
IL,41.9762,-87.666,Cook,3.0
IL,41.9764,-87.654,Cook,4.0
IL,41.9781,-87.689,Cook,1.0
IL,41.9796,-87.681,Cook,4.0
IL,41.9809,-87.66,Cook,4.0
IL,41.9835,-88.082,Du Page,3.0
IL,41.9842,-89.569,Ogle,4.0
IL,41.9872,-87.79,Cook,3.0
IL,41.9879,-87.811,Cook,3.0
IL,41.9882,-88.145,Cook,4.0
IL,41.9884,-87.655,Cook,2.0
IL,41.9889,-87.669,Cook,1.0
IL,41.9904,-87.8,Cook,3.0
IL,41.9914,-88.196,Cook,4.0
IL,41.9926,-87.729,Cook,2.0
IL,41.9954,-88.306,Kane,1.0
IL,41.9958,-87.7,Cook,3.0
IL,41.9973,-87.712,Cook,3.0
IL,41.9977,-88.306,Kane,1.0
IL,41.9989,-87.677,Cook,1.0
IL,41.9994,-88.043,Cook,2.0
IL,42.0028,-87.68,Cook,2.0
IL,42.0063,-89.341,Ogle,4.0
IL,42.0072,-87.801,Cook,5.0
IL,42.0096,-88.163,Cook,4.0
IL,42.0115,-87.667,Cook,2.0
IL,42.0118,-87.755,Cook,3.0
IL,42.0119,-87.792,Cook,2.0
IL,42.0122,-87.696,Cook,4.0
IL,42.0122,-87.692,Cook,3.0
IL,42.0123,-87.8,Cook,4.0
IL,42.0123,-87.691,Cook,1.0
IL,42.0125,-87.797,Cook,1.0
IL,42.0128,-87.663,Cook,1.0
IL,42.0148,-88.08,Cook,2.0
IL,42.0153,-87.665,Cook,2.0
IL,42.0166,-87.675,Cook,2.0
IL,42.0171,-87.668,Cook,2.0
IL,42.0173,-87.665,Cook,3.0
IL,42.0182,-87.667,Cook,3.0
IL,42.0189,-87.808,Cook,3.0
IL,42.0193,-87.846,Cook,4.0
IL,42.0198,-87.666,Cook,2.0
IL,42.0202,-87.7,Cook,4.0
IL,42.0219,-87.94,Cook,3.0
IL,42.0222,-87.898,Cook,2.0
IL,42.0255,-87.841,Cook,2.0
IL,42.0267,-87.69,Cook,3.0
IL,42.0269,-88.089,Cook,4.0
IL,42.0296,-88.274,Kane,5.0
IL,42.0301,-87.894,Cook,2.0
IL,42.0317,-88.284,Kane,1.0
IL,42.0327,-88.325,Kane,2.0
IL,42.0346,-87.8,Cook,2.0
IL,42.0356,-88.317,Kane,1.0
IL,42.0371,-87.845,Cook,3.0
IL,42.0389,-88.312,Kane,2.0
IL,42.0413,-87.687,Cook,3.0
IL,42.0433,-87.857,Cook,1.0
IL,42.0444,-87.752,Cook,4.0
IL,42.0449,-89.433,Ogle,4.0
IL,42.0456,-87.677,Cook,5.0
IL,42.0516,-88.335,Kane,2.0
IL,42.0517,-88.347,Kane,5.0
IL,42.052,-88.144,Cook,4.0
IL,42.0539,-87.683,Cook,4.0
IL,42.0542,-87.894,Cook,5.0
IL,42.0547,-87.834,Cook,1.0
IL,42.0555,-87.743,Cook,2.0
IL,42.0568,-87.738,Cook,3.0
IL,42.0573,-87.889,Cook,5.0
IL,42.0581,-87.84,Cook,4.0
IL,42.0589,-87.723,Cook,5.0
IL,42.0625,-87.744,Cook,5.0
IL,42.0628,-87.73,Cook,5.0
IL,42.0649,-87.972,Cook,2.0
IL,42.0728,-87.705,Cook,5.0
IL,42.0731,-87.852,Cook,3.0
IL,42.0786,-87.84,Cook,4.0
IL,42.0796,-88.339,Kane,4.0
IL,42.08,-87.798,Cook,3.0
IL,42.0812,-87.815,Cook,5.0
IL,42.0841,-88.035,Cook,4.0
IL,42.0848,-88.079,Cook,2.0
IL,42.0879,-87.923,Cook,3.0
IL,42.0936,-87.877,Cook,4.0
IL,42.0956,-87.993,Cook,2.0
IL,42.0964,-90.14,Carroll,2.0
IL,42.0974,-87.98,Cook,4.0
IL,42.1094,-88.044,Cook,4.0
IL,42.1114,-89.987,Carroll,5.0
IL,42.1136,-87.849,Cook,5.0
IL,42.1218,-88.046,Cook,5.0
IL,42.1243,-87.935,Cook,2.0
IL,42.1264,-89.266,Ogle,4.0
IL,42.1331,-88.136,Cook,3.0
IL,42.1437,-87.912,Cook,4.0
IL,42.1457,-87.941,Cook,2.0
IL,42.148,-87.798,Cook,4.0
IL,42.1481,-87.799,Cook,4.0
IL,42.1485,-88.437,Mc Henry,3.0
IL,42.1525,-87.809,Cook,4.0
IL,42.1572,-87.954,Lake,3.0
IL,42.1577,-87.839,Lake,3.0
IL,42.1581,-88.124,Lake,4.0
IL,42.1608,-87.987,Lake,4.0
IL,42.1677,-87.916,Lake,2.0
IL,42.17,-88.019,Lake,4.0
IL,42.1827,-87.924,Lake,3.0
IL,42.1973,-87.814,Lake,4.0
IL,42.2046,-88.051,Lake,4.0
IL,42.2054,-87.931,Lake,1.0
IL,42.2067,-87.837,Lake,2.0
IL,42.2335,-88.369,Mc Henry,2.0
IL,42.2356,-87.993,Lake,1.0
IL,42.2366,-88.842,Boone,4.0
IL,42.2436,-88.847,Boone,4.0
IL,42.2464,-88.602,Mc Henry,5.0
IL,42.248,-88.339,Mc Henry,4.0
IL,42.2549,-88.148,Lake,3.0
IL,42.2571,-89.706,Stephenson,3.0
IL,42.2588,-87.948,Lake,3.0
IL,42.2602,-89.621,Stephenson,3.0
IL,42.2614,-87.866,Lake,5.0
IL,42.2625,-89.0,Winnebago,2.0
IL,42.2636,-89.008,Winnebago,1.0
IL,42.2678,-88.284,Mc Henry,4.0
IL,42.2693,-89.006,Winnebago,3.0
IL,42.2805,-89.058,Winnebago,2.0
IL,42.2855,-89.031,Winnebago,2.0
IL,42.2856,-89.607,Stephenson,2.0
IL,42.2861,-87.876,Lake,1.0
IL,42.2897,-89.671,Stephenson,1.0
IL,42.2913,-88.851,Boone,2.0
IL,42.2974,-89.097,Winnebago,3.0
IL,42.2977,-89.097,Winnebago,5.0
IL,42.306,-87.971,Lake,2.0
IL,42.3104,-89.029,Winnebago,3.0
IL,42.3139,-89.029,Winnebago,4.0
IL,42.3158,-89.071,Winnebago,2.0
IL,42.3179,-89.068,Winnebago,4.0
IL,42.3189,-89.094,Winnebago,4.0
IL,42.3194,-88.443,Mc Henry,3.0
IL,42.3203,-88.286,Mc Henry,2.0
IL,42.3236,-89.077,Winnebago,3.0
IL,42.3237,-88.443,Mc Henry,3.0
IL,42.3382,-88.287,Mc Henry,3.0
IL,42.35,-90.014,Jo Daviess,3.0
IL,42.3595,-87.86,Lake,3.0
IL,42.36,-88.511,Mc Henry,2.0
IL,42.3609,-87.862,Lake,3.0
IL,42.3719,-89.829,Stephenson,2.0
IL,42.3795,-88.086,Lake,4.0
IL,42.392,-87.852,Lake,2.0
IL,42.4096,-88.033,Lake,3.0
IL,42.4146,-88.667,Mc Henry,5.0
IL,42.417,-90.44,Jo Daviess,3.0
IL,42.4335,-89.327,Winnebago,4.0
IL,42.4491,-87.824,Lake,2.0
IL,42.4657,-87.864,Lake,2.0
IL,42.4793,-89.046,Winnebago,2.0
IN,37.887,-87.057,Spencer,2.0
IN,37.9289,-87.912,Posey,4.0
IN,37.9463,-86.755,Perry,2.0
IN,37.9478,-87.441,Warrick,3.0
IN,37.9555,-86.75,Perry,5.0
IN,37.9576,-87.685,Vanderburgh,1.0
IN,37.96,-87.449,Warrick,1.0
IN,37.9624,-87.506,Vanderburgh,4.0
IN,37.966,-87.565,Vanderburgh,3.0
IN,37.97,-87.542,Vanderburgh,2.0
IN,37.9708,-87.678,Vanderburgh,3.0
IN,37.9728,-87.395,Warrick,2.0
IN,37.9746,-87.414,Warrick,4.0
IN,37.9762,-87.646,Vanderburgh,2.0
IN,37.9796,-87.447,Warrick,2.0
IN,37.9837,-87.52,Vanderburgh,1.0
IN,37.9848,-87.573,Vanderburgh,2.0
IN,37.985,-87.575,Vanderburgh,2.0
IN,37.986,-87.575,Vanderburgh,3.0
IN,37.9911,-87.616,Vanderburgh,1.0
IN,38.0038,-87.492,Vanderburgh,3.0
